0.157205874005037,0.25512977894162886,0.7422292149672792,-0.7519738644249365,-0.006734674722558297,-0.6588158028845178,0.021252982092794987
0.16054156820414067,0.28010555182321467,0.7417402529213063,-0.7481147591816283,0.0011397620112525084,-0.6632458049979552,0.020688407135071897
0.13005399769444864,0.3053455361789516,0.7088781986708809,0.1602499521783973,0.720600144803379,0.38143260798617773,0.5563852529507172
0.1347564375250908,0.3318573538738016,0.7075151722354495,0.15825249429564447,0.7262951938490596,0.3750635143541244,0.5538761591197959
0.13415212546773994,0.3580212578329248,0.7076066727991543,0.1612944879243975,0.7261288926046946,0.374970025892106,0.5532796753653254
0.13133758389945518,0.3883224677200253,0.7084243401906211,0.1628112454527427,0.7230295144059182,0.37938724734477675,0.5538827820073682
0.13502484855640345,0.4175020245940716,0.7078096740094004,0.15330623525211715,0.7252558050962682,0.3754323140462178,0.5563737889017493
0.13443468350689686,0.44373998190523184,0.7075323952646924,0.15525656546071195,0.7258343518971423,0.37458792135836505,0.5556471737171156
0.13379120367205524,0.47021883523067615,0.7080633400998441,0.15868613568409326,0.7248867651843585,0.37528404739710597,0.5554455614832591
0.13052186533471488,0.501856988362424,0.7074575378584852,0.15594155546520733,0.7226658355792874,0.3782309925130205,0.5571154617026862
