0.19581730095192193,0.08843140250763226,0.7575825691369199,0.7929264446906228,-0.011529946235988119,0.6074890074655119,0.045736412831037486
0.19317551840711125,0.14494390750165068,0.6801637296032577,0.8112522776723107,0.016436224523686552,0.5831172811861473,0.039671512158864254
0.2063617144118913,0.19446213067206103,0.6536935110503646,0.805129239408847,0.041884470971620846,0.5847378105329909,0.08996828259694169
0.19522049892728346,0.2242720969248012,0.5570672759067457,-0.18292591030966862,-0.9590819185764542,0.20977065296681763,0.05192550385852406
0.1875675567531944,0.28730271954471576,0.584016652186635,-0.1477239448631897,-0.9593524912462814,-0.21168273487720754,0.11406512792486868
0.20895896093089691,0.3424945114356114,0.6686221371694735,-0.1813360966776798,-0.9353879505627378,-0.2951678268681647,0.07101095665930336
0.22081514632809415,0.4383232076506755,0.7167987945086592,-0.17899296220970243,-0.909027852712234,-0.37516988782870586,0.029621575572167023
0.3057657102863162,0.3624358976856945,0.630791202282915,0.16218826114374332,0.956310815171522,0.22406575601452702,0.094652679385141
0.2337862726771093,0.4874440439464971,0.6743703435762367,-0.19043878989410098,-0.9310575368487124,-0.3017647935356097,0.07617702910517034
0.18021073709933527,0.5009556276048395,0.5965964716648308,-0.14300384261192287,-0.961631109782786,-0.21018361470999622,0.1031424151529892
